order_id,date,product,category,region,sales,profit
3492,2024-02-29,Power Bank,Electronics,East,100.71,22.99
2783,2024-02-29,Notebook Pack,Stationery,South,119.62,41.98
1922,2024-02-29,Power Bank,Electronics,South,261.33,50.11
2465,2024-03-01,Notebook Pack,Stationery,West,115.55,33.2
3841,2024-03-01,Sofa,Furniture,West,157.57,25.16
2624,2024-03-01,Sneakers,Clothing,South,350.74,28.79
3778,2024-03-01,Wireless Mouse,Electronics,East,584.06,33.86
3109,2024-03-02,Office Chair,Furniture,West,356.86,53.29
3936,2024-03-02,Power Bank,Electronics,East,234.71,27.69
3002,2024-03-02,Whiteboard,Stationery,South,178.27,45.56
3026,2024-03-02,Sticky Notes,Stationery,West,377.49,109.53
1503,2024-03-02,Jeans,Clothing,East,202.34,15.44
2815,2024-03-03,Jacket,Clothing,North,64.92,8.48
3004,2024-03-03,Power Bank,Electronics,East,242.55,56.25
1062,2024-03-03,Bluetooth Speaker,Electronics,North,110.92,27.45
3247,2024-03-03,Sticky Notes,Stationery,South,307.16,58.14
3340,2024-03-04,LED Monitor,Electronics,West,368.29,88.62
2494,2024-03-04,Whiteboard,Stationery,North,104.5,11.06
2199,2024-03-04,Notebook Pack,Stationery,North,333.02,106.08
2697,2024-03-05,Study Table,Furniture,East,200.7,18.58
2736,2024-03-05,Pen Set,Stationery,West,181.93,50.23
2142,2024-03-06,Study Table,Furniture,North,217.1,49.34
3203,2024-03-07,Office Chair,Furniture,East,112.9,24.33
2502,2024-03-07,Jeans,Clothing,South,158.55,2.5
3739,2024-03-07,Notebook Pack,Stationery,North,229.71,44.82
1474,2024-03-07,Notebook Pack,Stationery,North,102.94,35.11
1967,2024-03-10,Sticky Notes,Stationery,South,90.87,13.1
3592,2024-03-10,Wireless Mouse,Electronics,west,166.09,31.47
1792,2024-03-10,Bookshelf,Furniture,North,215.75,10.15
2192,2024-03-10,Bookshelf,Furniture,North,156.03,11.31
1785,2024-03-10,Power Bank,Electronics,East,276.71,61.55
1462,2024-03-10,Whiteboard,Stationery,East,56.55,17.89
3521,2024-03-10,Sofa,Furniture,West,157.09,4.29
2390,2024-03-10,Sofa,Furniture,North,286.92,31.51
3892,2024-03-10,LED Monitor,Electronics,South,132.82,19.01
3367,2024-03-11,Jeans,Clothing,North,409.2,94.66
3480,2024-03-11,Jacket,Clothing,West,426.91,100.02
2146,2024-03-11,Power Bank,Electronics,West,154.39,10.33
1002,2024-03-11,Sofa,Furniture,South,106.53,13.51
3533,2024-03-11,Notebook Pack,Stationery,West,58.32,7.49
3932,2024-03-11,Sneakers,Clothing,North,144.56,18.21
3624,2024-03-11,Pen Set,Stationery,South,323.69,89.71
2628,2024-03-12,Jacket,Clothing,south,550.45,92.42
3686,2024-03-12,Study Table,Furniture,South,180.07,17.99
1932,2024-03-12,Sticky Notes,Stationery,North,124.48,31.13
1745,2024-03-12,Pen Set,Stationery,East,94.49,11.47
1326,2024-03-13,Office Chair,Furniture,North,156.21,24.81
1771,2024-03-13,Sneakers,Clothing,South,108.54,13.77
3191,2024-03-14,Sticky Notes,Stationery,East,210.4,67.46
1229,2024-03-14,Whiteboard,Stationery,North,74.86,22.02
2512,2024-03-15,Sticky Notes,Stationery,East,119.23,22.28
2715,2024-03-15,Office Chair,Furniture,North,75.52,10.45
2484,2024-03-15,Notebook Pack,Stationery,South,341.04,49.51
1674,2024-03-16,Jacket,Clothing,West,71.83,6.2
1962,2024-03-16,Sneakers,Clothing,West,100.33,7.13
2069,2024-03-16,LED Monitor,Electronics,North,106.89,19.47
3213,2024-03-16,Bluetooth Speaker,Electronics,East,247.56,49.33
3827,2024-03-16,Sneakers,Clothing,North,105.57,13.81
1487,2024-03-17,Jacket,Clothing,South,173.73,31.18
3541,2024-03-17,Notebook Pack,Stationery,North,139.98,29.44
2303,2024-03-17,Sneakers,Clothing,North,186.39,37.98
1201,2024-03-17,Sneakers,Clothing,East,244.97,48.84
3269,2024-03-17,Sofa,Furniture,North,225.12,8.06
1928,2024-03-18,Sneakers,Clothing,South,61.79,15.4
2230,2024-03-18,Sofa,Furniture,East,139.54,32.67
2441,2024-03-18,Bookshelf,Furniture,West,191.28,15.6
1415,2024-03-19,Bookshelf,Furniture,North,133.19,27.32
2873,2024-03-20,LED Monitor,Electronics,North,266.6,34.48
1631,2024-03-20,Office Chair,Furniture,West,223.11,24.98
1564,2024-03-20,Bluetooth Speaker,Electronics,South,122.22,24.38
3152,2024-03-20,Notebook Pack,Stationery,North,130.09,44.79
3857,2024-03-20,Bluetooth Speaker,Electronics,North,331.23,26.56
1941,2024-03-21,Office Chair,Furniture,West,203.93,23.29
3278,2024-03-21,Notebook Pack,Stationery,West,196.1,43.11
1760,2024-03-21,Sofa,Furniture,North,216.98,-0.35
3924,2024-03-22,LED Monitor,Electronics,North,270.17,18.74
3386,2024-03-22,Sofa,Furniture,East,89.9,15.5
1793,2024-03-22,Jacket,Clothing,West,132.64,18.19
1456,2024-03-22,Office Chair,Furniture,West,186.05,32.11
2058,2024-03-23,Sticky Notes,Stationery,East,161.09,50.15
2648,2024-03-23,Bluetooth Speaker,Electronics,South,226.74,37.01
3511,2024-03-24,Notebook Pack,Stationery,North,144.04,44.9
2935,2024-03-24,Sticky Notes,Stationery,South,284.63,60.39
3317,2024-03-24,Study Table,Furniture,South,223.1,46.8
1761,2024-03-24,Wireless Mouse,Electronics,East,233.37,17.06
3660,2024-03-24,Study Table,Furniture,East,246.9,29.4
2467,2024-03-25,LED Monitor,Electronics,South,573.97,144.6
3093,2024-03-25,Power Bank,Electronics,South,356.34,13.51
1718,2024-03-25,Whiteboard,Stationery,East,152.86,31.3
2372,2024-03-25,T-Shirt,Clothing,East,251.79,55.18
1812,2024-03-25,Sneakers,Clothing,West,183.65,42.63
1639,2024-03-26,Bluetooth Speaker,Electronics,South,85.22,9.0
2247,2024-03-27,T-Shirt,Clothing,West,111.22,16.67
3156,2024-03-27,Bookshelf,Furniture,South,287.15,-1.55
1273,2024-03-28,Jacket,Clothing,West,80.5,5.06
1334,2024-03-28,Study Table,Furniture,North,102.82,30.11
3271,2024-03-28,Jeans,Clothing,South,555.56,55.05
1470,2024-03-28,Power Bank,Electronics,East,297.56,45.54
2721,2024-03-28,Bluetooth Speaker,Electronics,North,214.55,48.21
3957,2024-03-29,Pen Set,Stationery,North,125.72,32.01
2581,2024-03-29,Bluetooth Speaker,Electronics,North,179.06,28.26
3064,2024-03-29,LED Monitor,Electronics,North,363.56,55.92
3094,2024-03-29,Whiteboard,Stationery,North,288.35,110.68
1061,2024-03-30,LED Monitor,Electronics,South,105.75,11.9
3073,2024-03-30,Bookshelf,Furniture,South,386.49,88.98
2654,2024-03-30,Whiteboard,Stationery,North,127.59,17.75
3206,2024-03-30,Wireless Mouse,Electronics,South,193.92,26.42
3439,2024-03-30,Notebook Pack,Stationery,south,263.45,36.69
1568,2024-03-30,Whiteboard,Stationery,West,117.31,9.41
2330,2024-03-30,Sticky Notes,Stationery,East,97.36,18.55
2755,2024-03-30,Sofa,Furniture,North,332.1,26.85
3304,2024-03-31,Jeans,Clothing,West,235.91,27.6
1184,2024-03-31,Power Bank,Electronics,South,94.15,23.24
1647,2024-03-31,LED Monitor,Electronics,North,184.18,32.56
1082,2024-03-31,Bookshelf,Furniture,south,327.09,63.86
1538,2024-04-01,T-Shirt,Clothing,North,185.18,37.45
1755,2024-04-01,Whiteboard,Stationery,South,253.74,70.62
3405,2024-04-01,LED Monitor,Electronics,East,594.87,79.79
1750,2024-04-02,Office Chair,Furniture,North,125.53,16.31
2219,2024-04-02,Bookshelf,Furniture,North,146.62,12.27
3223,2024-04-03,Bookshelf,Furniture,North,107.81,19.68
1013,2024-04-03,Wireless Mouse,Electronics,East,153.28,17.9
3142,2024-04-03,Bluetooth Speaker,Electronics,West,191.74,21.94
2693,2024-04-03,Sofa,Furniture,North,239.76,39.2
2836,2024-04-03,Pen Set,Stationery,North,473.91,167.7
2711,2024-04-03,T-Shirt,Clothing,North,113.48,12.22
2011,2024-04-03,Bookshelf,Furniture,North,543.59,28.35
2117,2024-04-04,Office Chair,Furniture,North,123.54,33.69
2687,2024-04-04,Jacket,Clothing,East,182.44,17.03
2937,2024-04-04,Pen Set,Stationery,West,223.19,50.38
1317,2024-04-04,Sneakers,Clothing,West,208.08,33.07
3306,2024-04-04,LED Monitor,Electronics,East,134.26,36.38
1028,2024-04-04,Bookshelf,Furniture,East,269.57,46.04
1141,2024-04-05,Power Bank,Electronics,North,280.96,69.41
1734,2024-04-05,Bookshelf,Furniture,North,286.03,33.93
3632,2024-04-05,Pen Set,Stationery,South,128.99,25.43
1710,2024-04-05,Notebook Pack,Stationery,North,362.91,112.11
2127,2024-04-06,Sneakers,Clothing,South,271.58,67.19
3344,2024-04-06,Sneakers,Clothing,North,335.79,72.3
1131,2024-04-06,Jeans,Clothing,West,255.88,40.37
1083,2024-04-06,Sticky Notes,Stationery,West,92.43,25.42
3404,2024-04-07,Jacket,Clothing,West,59.15,11.78
3623,2024-04-07,Jeans,Clothing,West,248.87,-2.98
2569,2024-04-07,Pen Set,Stationery,West,56.41,16.17
3628,2024-04-07,Pen Set,Stationery,North,94.45,25.56
3557,2024-04-07,T-Shirt,Clothing,West,311.77,79.53
2793,2024-04-07,T-Shirt,Clothing,North,194.82,60.6
1245,2024-04-08,Notebook Pack,Stationery,South,237.98,61.46
3465,2024-04-09,Whiteboard,Stationery,North,749.08,192.33
3620,2024-04-10,Sofa,Furniture,East,133.3,15.01
2414,2024-04-10,Wireless Mouse,Electronics,East,103.0,12.24
3355,2024-04-10,Sneakers,Clothing,North,238.01,47.38
3323,2024-04-10,LED Monitor,Electronics,South,368.57,72.73
1835,2024-04-10,Sticky Notes,Stationery,West,536.63,168.4
1010,2024-04-11,T-Shirt,Clothing,West,260.57,96.78
3508,2024-04-11,Notebook Pack,Stationery,East,230.47,42.41
2652,2024-04-11,Whiteboard,Stationery,West,242.88,45.69
3394,2024-04-11,Bookshelf,Furniture,East,273.01,12.53
3397,2024-04-11,Jeans,Clothing,North,329.19,101.04
2364,2024-04-11,Jacket,Clothing,South,64.1,9.73
1954,2024-04-12,Pen Set,Stationery,South,255.94,58.54
3956,2024-04-12,Office Chair,Furniture,West,120.24,30.38
2251,2024-04-13,Jacket,Clothing,North,137.45,19.45
2176,2024-04-13,Whiteboard,Stationery,West,234.17,42.19
1579,2024-04-13,Jeans,Clothing,East,415.54,32.35
3702,2024-04-13,Jeans,Clothing,North,200.11,28.88
3121,2024-04-14,Bookshelf,Furniture,East,73.34,10.93
1318,2024-04-14,Whiteboard,Stationery,North,133.08,24.1
1916,2024-04-14,Wireless Mouse,Electronics,South,418.29,63.54
1396,2024-04-15,Sticky Notes,Stationery,East,135.21,35.98
3265,2024-04-15,Jacket,Clothing,South,707.9,156.72
3452,2024-04-15,Bluetooth Speaker,Electronics,north,300.38,53.98
2269,2024-04-15,Bluetooth Speaker,Electronics,South,153.33,32.62
1687,2024-04-15,LED Monitor,Electronics,West,67.87,9.47
1104,2024-04-16,Power Bank,Electronics,North,235.55,63.0
1196,2024-04-16,Bookshelf,Furniture,West,194.4,-4.19
3838,2024-04-16,Wireless Mouse,Electronics,East,101.52,17.78
1172,2024-04-17,Sneakers,Clothing,West,477.37,97.7
1297,2024-04-17,Office Chair,Furniture,West,459.21,
3665,2024-04-17,Wireless Mouse,Electronics,West,259.78,29.07
1259,2024-04-17,Notebook Pack,Stationery,North,103.25,28.74
3082,2024-04-17,Sneakers,Clothing,South,108.22,23.81
1900,2024-04-18,Power Bank,Electronics,North,310.31,36.44
2675,2024-04-18,Sticky Notes,Stationery,North,121.63,43.31
1873,2024-04-18,Bookshelf,Furniture,East,559.65,12.05
1438,2024-04-18,Power Bank,Electronics,South,72.72,17.32
1473,2024-04-18,Sofa,Furniture,West,133.8,16.79
1033,2024-04-19,Bookshelf,Furniture,East,580.43,95.88
2157,2024-04-19,Bookshelf,Furniture,East,150.61,0.23
1496,2024-04-19,LED Monitor,Electronics,South,337.31,59.23
2184,2024-04-20,Pen Set,Stationery,North,577.46,179.01
2224,2024-04-20,Pen Set,Stationery,East,211.98,50.76
3944,2024-04-20,Jeans,Clothing,East,163.59,29.92
2333,2024-04-20,Jeans,Clothing,North,134.89,40.65
1646,2024-04-20,Jeans,Clothing,North,92.27,27.5
1037,2024-04-20,Wireless Mouse,Electronics,West,223.87,34.03
3749,2024-04-20,T-Shirt,Clothing,South,95.13,13.25
1742,2024-04-20,T-Shirt,Clothing,North,158.81,31.0
2479,2024-04-21,Bookshelf,Furniture,East,302.5,20.37
1073,2024-04-21,Sofa,Furniture,South,419.82,53.51
3272,2024-04-21,Sofa,Furniture,South,473.06,0.35
1383,2024-04-21,Bluetooth Speaker,Electronics,North,468.78,81.91
2436,2024-04-21,Whiteboard,Stationery,West,94.28,21.84
2200,2024-04-21,Pen Set,Stationery,South,119.02,25.72
1345,2024-04-21,Notebook Pack,Stationery,East,59.86,20.59
2064,2024-04-22,Jacket,Clothing,East,211.52,33.79
2391,2024-04-22,LED Monitor,Electronics,South,104.44,25.02
2911,2024-04-22,LED Monitor,Electronics,North,270.7,17.6
1333,2024-04-25,Study Table,Furniture,East,599.57,76.76
3745,2024-04-25,T-Shirt,Clothing,West,125.75,25.38
3311,2024-04-25,Jeans,Clothing,South,235.47,61.58
1797,2024-04-25,Pen Set,Stationery,South,204.22,53.82
2369,2024-04-26,Bookshelf,Furniture,South,259.35,21.09
3065,2024-04-26,Study Table,Furniture,West,157.88,23.17
3372,2024-04-26,Bookshelf,Furniture,South,304.82,74.75
2696,2024-04-26,Whiteboard,Stationery,North,171.05,31.04
3662,2024-04-27,Bluetooth Speaker,Electronics,West,156.96,47.44
3434,2024-04-27,Study Table,Furniture,West,211.92,24.12
3196,2024-04-27,Whiteboard,Stationery,West,194.21,45.5
3368,2024-04-27,Jeans,Clothing,North,214.51,72.41
3523,2024-04-27,Office Chair,Furniture,North,220.35,31.98
2665,2024-04-28,Wireless Mouse,Electronics,South,309.28,6.19
1580,2024-04-28,Office Chair,Furniture,South,623.05,55.34
1893,2024-04-29,Jacket,Clothing,South,405.64,102.79
3947,2024-04-29,Wireless Mouse,Electronics,North,122.98,4.17
3430,2024-04-29,Jeans,Clothing,East,138.91,40.67
2982,2024-04-29,Bluetooth Speaker,Electronics,East,300.29,-0.2
1046,2024-04-29,Jacket,Clothing,North,127.11,25.1
2409,2024-04-29,Sticky Notes,Stationery,West,66.6,10.1
1147,2024-04-29,T-Shirt,Clothing,North,95.58,18.73
3965,2024-04-30,Whiteboard,Stationery,South,154.78,49.88
3571,2024-05-02,Whiteboard,Stationery,West,423.77,178.47
1762,2024-05-02,Sticky Notes,Stationery,West,385.09,63.14
3585,2024-05-02,Jeans,Clothing,East,76.79,9.48
1451,2024-05-02,Pen Set,Stationery,North,184.19,49.02
2702,2024-05-03,Power Bank,Electronics,North,73.32,6.99
2419,2024-05-03,Bookshelf,Furniture,North,207.08,37.01
1254,2024-05-03,Pen Set,Stationery,North,119.92,46.67
3055,2024-05-03,Jacket,Clothing,West,34.86,8.07
3333,2024-05-04,Notebook Pack,Stationery,West,65.01,19.93
2442,2024-05-04,Office Chair,Furniture,South,188.73,19.67
2545,2024-05-04,Jacket,Clothing,North,114.29,23.63
3863,2024-05-04,Bluetooth Speaker,Electronics,South,121.15,20.5
2988,2024-05-04,Sticky Notes,Stationery,South,252.14,68.44
1376,2024-05-04,Wireless Mouse,Electronics,North,163.62,36.42
1114,2024-05-04,T-Shirt,Clothing,North,211.51,20.78
2366,2024-05-05,Wireless Mouse,Electronics,South,274.22,72.33
2246,2024-05-05,Sofa,Furniture,South,244.01,27.91
3664,2024-05-05,Jeans,Clothing,East,157.41,32.45
3540,2024-05-05,Sticky Notes,Stationery,North,370.58,96.57
1601,2024-05-06,Sofa,Furniture,South,213.44,34.6
3843,2024-05-06,Pen Set,Stationery,South,401.52,43.93
2731,2024-05-06,Notebook Pack,Stationery,West,249.38,51.69
1022,2024-05-06,Sticky Notes,Stationery,North,132.82,42.27
2464,2024-05-07,Whiteboard,Stationery,West,175.51,42.59
2528,2024-05-07,Office Chair,Furniture,East,179.22,15.3
3458,2024-05-07,Study Table,Furniture,East,94.67,8.06
1529,2024-05-07,Pen Set,Stationery,South,258.27,79.95
1095,2024-05-07,Sneakers,Clothing,North,87.6,19.03
3060,2024-05-08,Sticky Notes,Stationery,North,145.54,47.16
2300,2024-05-08,Notebook Pack,Stationery,North,316.93,85.76
3412,2024-05-08,Wireless Mouse,Electronics,West,229.83,66.68
3880,2024-05-08,Sneakers,Clothing,West,107.61,25.66
3125,2024-05-08,Bookshelf,Furniture,East,309.96,68.19
2775,2024-05-09,Notebook Pack,Stationery,West,54.15,13.1
3019,2024-05-09,LED Monitor,Electronics,South,207.97,41.71
3001,2024-05-09,Jacket,Clothing,East,61.68,16.92
1618,2024-05-10,Whiteboard,Stationery,East,445.97,136.61
3466,2024-05-11,T-Shirt,Clothing,North,203.78,36.38
1200,2024-05-11,Whiteboard,Stationery,East,434.68,71.38
3085,2024-05-11,Jacket,Clothing,North,99.44,20.84
1353,2024-05-11,Notebook Pack,Stationery,West,128.03,32.68
3600,2024-05-11,T-Shirt,Clothing,East,481.18,66.07
2457,2024-05-11,Jacket,Clothing,North,154.13,37.65
1494,2024-05-11,Sneakers,Clothing,West,143.31,24.15
2400,2024-05-11,Sofa,Furniture,South,304.58,45.67
2964,2024-05-11,Study Table,Furniture,East,220.55,43.71
3107,2024-05-12,Pen Set,Stationery,South,71.08,13.48
2434,2024-05-12,Power Bank,Electronics,East,194.86,-0.17
2386,2024-05-12,Bookshelf,Furniture,South,168.33,21.59
1517,2024-05-13,Sticky Notes,Stationery,West,93.99,23.02
1107,2024-05-13,Power Bank,Electronics,North,418.97,57.89
3537,2024-05-13,Pen Set,Stationery,West,285.8,95.22
3720,2024-05-14,Jacket,Clothing,East,106.72,8.43
2277,2024-05-14,Sticky Notes,Stationery,South,158.04,65.87
1621,2024-05-14,Bookshelf,Furniture,South,122.87,26.09
3768,2024-05-14,Bluetooth Speaker,Electronics,South,671.05,-25.13
3308,2024-05-14,Sneakers,Clothing,East,48.17,5.03
2059,2024-05-14,T-Shirt,Clothing,South,134.43,32.11
3675,2024-05-14,Sneakers,Clothing,West,115.88,34.94
2248,2024-05-14,Jacket,Clothing,South,153.71,50.31
2168,2024-05-15,Office Chair,Furniture,North,143.93,23.66
2373,2024-05-15,Sneakers,Clothing,East,195.15,19.99
2761,2024-05-15,T-Shirt,Clothing,West,231.75,43.2
1527,2024-05-15,Notebook Pack,Stationery,East,82.05,18.21
2210,2024-05-16,Bluetooth Speaker,Electronics,South,25.75,4.97
1706,2024-05-16,Sofa,Furniture,West,207.98,22.9
2921,2024-05-16,Whiteboard,Stationery,South,193.41,47.19
1937,2024-05-17,Bluetooth Speaker,Electronics,East,155.08,38.66
1135,2024-05-17,Power Bank,Electronics,South,84.19,12.61
1122,2024-05-17,Whiteboard,Stationery,East,428.01,133.99
2048,2024-05-17,Office Chair,Furniture,East,271.09,60.19
2925,2024-05-18,Jeans,Clothing,East,246.53,61.0
1309,2024-05-18,Bookshelf,Furniture,North,125.86,25.07
1960,2024-05-18,Whiteboard,Stationery,North,95.42,32.82
3939,2024-05-18,Jacket,Clothing,West,155.83,29.51
1044,2024-05-19,Bookshelf,Furniture,South,90.32,2.09
3767,2024-05-19,LED Monitor,Electronics,North,125.43,34.96
3516,2024-05-19,Power Bank,Electronics,South,123.51,39.36
1653,2024-05-19,Notebook Pack,Stationery,West,234.5,82.83
3988,2024-05-20,Sofa,Furniture,North,59.26,1.94
2278,2024-05-20,Power Bank,Electronics,North,161.03,30.61
1388,2024-05-20,Pen Set,Stationery,North,642.06,159.68
2534,2024-05-20,Study Table,Furniture,North,110.1,24.56
1170,2024-05-20,Power Bank,Electronics,South,89.2,21.46
1889,2024-05-20,Sneakers,Clothing,South,238.25,35.75
1572,2024-05-20,LED Monitor,Electronics,South,182.38,24.39
2367,2024-05-21,Pen Set,Stationery,south,96.32,27.53
2723,2024-05-21,Power Bank,Electronics,East,201.89,76.26
1808,2024-05-22,T-Shirt,Clothing,North,136.96,18.55
3943,2024-05-22,Pen Set,Stationery,East,387.42,51.11
1887,2024-05-22,Notebook Pack,Stationery,South,360.6,103.96
1655,2024-05-22,Sticky Notes,Stationery,North,131.53,25.25
1063,2024-05-23,Whiteboard,Stationery,East,120.05,22.5
3212,2024-05-23,Whiteboard,Stationery,West,229.82,21.64
3309,2024-05-23,Pen Set,Stationery,East,99.2,23.15
3442,2024-05-24,LED Monitor,Electronics,East,156.39,40.83
3473,2024-05-24,Sticky Notes,Stationery,North,85.75,19.14
1296,2024-05-24,Office Chair,Furniture,West,293.26,2.28
1204,2024-05-24,Study Table,Furniture,West,176.67,26.56
1238,2024-05-25,Pen Set,Stationery,East,363.72,64.6
2974,2024-05-25,Wireless Mouse,Electronics,West,296.88,81.58
1250,2024-05-25,Bookshelf,Furniture,East,105.74,10.33
1986,2024-05-25,Jacket,Clothing,North,176.53,23.3
1738,2024-05-25,Bookshelf,Furniture,North,110.22,19.13
1035,2024-05-25,Whiteboard,Stationery,East,344.41,43.04
1623,2024-05-25,Sticky Notes,Stationery,South,140.13,34.78
1393,2024-05-26,Jacket,Clothing,West,182.84,24.27
2894,2024-05-26,Bookshelf,Furniture,West,238.79,33.1
2348,2024-05-26,Notebook Pack,Stationery,East,333.81,114.2
1340,2024-05-26,Jacket,Clothing,South,293.82,89.46
1445,2024-05-27,Sofa,Furniture,North,456.62,
1682,2024-05-27,Sofa,Furniture,East,388.75,79.93
2015,2024-05-27,Wireless Mouse,Electronics,North,81.84,12.31
1840,2024-05-27,T-Shirt,Clothing,North,158.72,35.48
2954,2024-05-27,Whiteboard,Stationery,South,410.53,93.18
2264,2024-05-28,Bookshelf,Furniture,North,84.59,11.68
3885,2024-05-28,Power Bank,Electronics,East,355.35,39.34
3639,2024-05-29,Whiteboard,Stationery,East,405.07,109.46
2843,2024-05-29,T-Shirt,Clothing,West,78.97,19.81
3659,2024-05-29,Bookshelf,Furniture,South,81.49,6.73
3286,2024-05-29,Sticky Notes,Stationery,East,111.42,24.41
3715,2024-05-29,Sneakers,Clothing,West,223.32,58.46
3712,2024-05-30,Bluetooth Speaker,Electronics,West,174.29,25.7
2882,2024-05-30,Sticky Notes,Stationery,West,204.34,27.26
2458,2024-05-30,Wireless Mouse,Electronics,East,93.43,17.47
1490,2024-05-30,Notebook Pack,Stationery,East,167.76,71.98
1939,2024-05-30,LED Monitor,Electronics,North,74.71,27.69
2699,2024-05-30,Study Table,Furniture,South,110.16,13.56
1336,2024-05-30,Office Chair,Furniture,South,125.57,9.78
2536,2024-05-31,LED Monitor,Electronics,North,97.63,19.49
2077,2024-05-31,Study Table,Furniture,North,141.82,17.23
3884,2024-05-31,Sneakers,Clothing,North,203.86,59.61
1612,2024-05-31,Sticky Notes,Stationery,East,131.31,43.56
3295,2024-05-31,Wireless Mouse,Electronics,West,117.76,19.84
3018,2024-05-31,Sofa,Furniture,South,99.52,3.37
3246,2024-05-31,Bookshelf,Furniture,South,48.08,-0.63
3396,2024-05-31,Bookshelf,Furniture,West,213.77,8.59
1348,2024-06-01,Sofa,Furniture,East,139.33,16.48
1741,2024-06-01,Bookshelf,Furniture,West,43.04,4.63
1924,2024-06-01,Power Bank,Electronics,West,81.74,15.78
3435,2024-06-02,Wireless Mouse,Electronics,South,249.44,50.02
3831,2024-06-02,Jeans,Clothing,East,183.18,52.81
2431,2024-06-02,Jacket,Clothing,East,318.94,56.39
1604,2024-06-02,Office Chair,Furniture,South,157.04,33.37
1821,2024-06-03,Whiteboard,Stationery,east,62.54,2.42
3545,2024-06-03,Office Chair,Furniture,East,256.58,44.03
3968,2024-06-03,Wireless Mouse,Electronics,South,239.02,61.56
2740,2024-06-03,Jeans,Clothing,South,1406.01,353.78
2909,2024-06-03,Study Table,Furniture,East,195.47,5.49
2292,2024-06-04,Notebook Pack,Stationery,North,230.59,70.69
2541,2024-06-04,Study Table,Furniture,North,209.24,31.02
1100,2024-06-04,Pen Set,Stationery,South,462.18,124.18
1100,2024-06-04,Pen Set,Stationery,South,462.18,124.18
2758,2024-06-04,Bluetooth Speaker,Electronics,South,281.89,89.15
2568,2024-06-04,Whiteboard,Stationery,West,545.54,168.89
3169,2024-06-04,Wireless Mouse,Electronics,East,194.8,22.41
3580,2024-06-05,Study Table,Furniture,West,128.68,29.44
2076,2024-06-05,Pen Set,Stationery,South,166.53,45.9
1482,2024-06-05,Bluetooth Speaker,Electronics,North,130.47,22.7
2266,2024-06-06,Bluetooth Speaker,Electronics,South,503.5,77.68
3579,2024-06-06,Study Table,Furniture,North,110.44,38.22
3208,2024-06-06,Whiteboard,Stationery,South,146.71,
3977,2024-06-07,Bookshelf,Furniture,South,139.87,11.56
2849,2024-06-07,Sticky Notes,Stationery,South,435.08,30.06
1843,2024-06-07,Power Bank,Electronics,South,260.51,37.18
2393,2024-06-07,Whiteboard,Stationery,West,120.01,15.11
2671,2024-06-07,Jacket,Clothing,North,99.62,28.66
2636,2024-06-07,Pen Set,Stationery,South,166.62,31.26
2729,2024-06-07,Bluetooth Speaker,Electronics,East,125.06,29.05
1154,2024-06-08,Pen Set,Stationery,North,69.54,11.93
1550,2024-06-08,T-Shirt,Clothing,south,288.0,70.8
2639,2024-06-08,Study Table,Furniture,South,134.3,28.28
1904,2024-06-08,T-Shirt,Clothing,West,368.59,105.39
1387,2024-06-08,Study Table,Furniture,West,144.11,4.53
3348,2024-06-09,Whiteboard,Stationery,West,71.18,14.38
2038,2024-06-09,Whiteboard,Stationery,North,273.68,92.0
2914,2024-06-09,Jeans,Clothing,South,309.54,63.43
2445,2024-06-09,T-Shirt,Clothing,East,94.57,23.24
1679,2024-06-09,Sticky Notes,Stationery,East,121.39,18.79
1880,2024-06-09,Office Chair,Furniture,North,113.07,19.51
1872,2024-06-09,Sofa,Furniture,North,329.65,41.0
3714,2024-06-09,Whiteboard,Stationery,North,215.64,52.68
3438,2024-06-09,T-Shirt,Clothing,North,181.26,14.45
2291,2024-06-09,Power Bank,Electronics,South,89.18,26.59
2752,2024-06-10,Office Chair,Furniture,West,248.32,24.36
2456,2024-06-10,Sticky Notes,Stationery,East,331.14,114.14
2726,2024-06-10,Office Chair,Furniture,East,347.06,33.53
2160,2024-06-12,Whiteboard,Stationery,South,275.82,68.17
3878,2024-06-12,Bluetooth Speaker,Electronics,West,280.99,3.1
2906,2024-06-13,Bookshelf,Furniture,South,148.22,12.36
3602,2024-06-13,Wireless Mouse,Electronics,West,120.43,22.01
1636,2024-06-14,Whiteboard,Stationery,East,222.37,52.65
3184,2024-06-14,Bookshelf,Furniture,East,444.82,125.63
3227,2024-06-14,Jacket,Clothing,East,445.93,35.96
2272,2024-06-15,LED Monitor,Electronics,North,135.5,30.94
1976,2024-06-15,Sofa,Furniture,East,69.84,3.96
1673,2024-06-15,Whiteboard,Stationery,North,177.57,60.04
2885,2024-06-15,Notebook Pack,Stationery,North,183.71,31.35
3384,2024-06-15,Jeans,Clothing,North,105.05,25.87
3908,2024-06-15,Pen Set,Stationery,East,258.88,32.77
3982,2024-06-16,Jeans,Clothing,East,179.88,36.84
3828,2024-06-16,Power Bank,Electronics,West,140.33,22.73
1838,2024-06-17,Jacket,Clothing,North,352.55,101.34
3619,2024-06-17,Power Bank,Electronics,North,393.3,74.91
2623,2024-06-18,Whiteboard,Stationery,West,231.64,29.52
3721,2024-06-19,Pen Set,Stationery,South,241.09,51.84
2749,2024-06-19,Study Table,Furniture,West,256.74,44.3
3699,2024-06-19,Jacket,Clothing,East,237.09,77.37
2152,2024-06-20,Jeans,Clothing,West,201.97,41.66
